restaurant_name,price_level,restaurant_rating,cuisine,trip_advisor_url,address
947. Slamburgerz,,3.0,,https://www.tripadvisor.com/Restaurant_Review-g46925-d12664043-Reviews-Slamburgerz-Whippany_Morris_County_New_Jersey.html,"21 State Route NJ -10, Whippany, NJ 07981"
948. Los Criollos Colombian Restaurant,,2.5,,https://www.tripadvisor.com/Restaurant_Review-g46924-d5536606-Reviews-Los_Criollos_Colombian_Restaurant-Wharton_Morris_County_New_Jersey.html,"5 S Main St, Wharton, NJ 07885-1911"
949. Domino's Pizza,,2.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46335-d4796991-Reviews-Domino_s_Pizza-Butler_Morris_County_New_Jersey.html,"1360 State Rt 23, Butler, NJ 07405-1724"
950. New York Bagels & Deli,,2.0,Deli,https://www.tripadvisor.com/Restaurant_Review-g46727-d7107385-Reviews-New_York_Bagels_Deli-Pequannock_Morris_County_New_Jersey.html,"57 State Rt 23, Pequannock, NJ 07440-1406"
951. Apple a Day Cafe,,3.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d8670646-Reviews-Apple_a_Day_Cafe-Morristown_Morris_County_New_Jersey.html,"111 Madison Ave Sports Health Building, Morristown, NJ 07960-6097"
952. Pizza Hut,,2.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46438-d4462048-Reviews-Pizza_Hut-Flanders_Morris_County_New_Jersey.html,"Route 206 & Flanders Bartley Rd., Flanders, NJ 07836"
953. Arby's,,3.0,American,https://www.tripadvisor.com/Restaurant_Review-g46783-d5035325-Reviews-Arby_s-Rockaway_Morris_County_New_Jersey.html,"207 US Highway 46, Rockaway, NJ 07866"
954. Wabi-Sabi,,3.0,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g60906-d2479185-Reviews-Wabi_Sabi-Morristown_Morris_County_New_Jersey.html,"39 Washington St, Morristown, NJ 07960-3933"
955. East Cafe,$$ - $$$,3.0,Sushi,https://www.tripadvisor.com/Restaurant_Review-g46401-d5025167-Reviews-East_Cafe-East_Hanover_Morris_County_New_Jersey.html,"343 Mount Hope Ave Rockaway Townsquare Mal, East Hanover, NJ 07801-1616"
956. Woks Chinese Restaurant,,2.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46315-d4623972-Reviews-Woks_Chinese_Restaurant-Boonton_Morris_County_New_Jersey.html,"600 Myrtle Ave, Boonton, NJ 07005-1940"
957. Subway,,2.0,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g46783-d5106337-Reviews-Subway-Rockaway_Morris_County_New_Jersey.html,"220 Enterprise Drive Wal-Mart #5178, Rockaway, NJ 07866"
958. Pizza Hut,,2.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46401-d4244529-Reviews-Pizza_Hut-East_Hanover_Morris_County_New_Jersey.html,"119 State Route 10, East Hanover, NJ 07936-2104"
959. Burger King,,3.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46588-d5059179-Reviews-Burger_King-Madison_Morris_County_New_Jersey.html,"317 Main St, Madison, NJ 07940"
960. Blimpie,,2.5,Deli,https://www.tripadvisor.com/Restaurant_Review-g46778-d4250371-Reviews-Blimpie-Riverdale_Morris_County_New_Jersey.html,"72 Hamburg Tpke, Riverdale, NJ 07457-1160"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
961. Top's China,,3.0,Chinese,https://www.tripadvisor.com/Restaurant_Review-g60906-d3869233-Reviews-Top_s_China-Morristown_Morris_County_New_Jersey.html,"74 Morris St, Morristown, NJ 07960-4358"
962. Due Amici's Ristorante,,1.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46644-d2288688-Reviews-Due_Amici_s_Ristorante-Morris_Plains_Morris_County_New_Jersey.html,"981 Tabor Rd, Morris Plains, NJ 07950-2700"
963. Dunkin',,2.5,Cafe,https://www.tripadvisor.com/Restaurant_Review-g46901-d17469242-Reviews-Dunkin-Washington_Township_Morris_County_New_Jersey.html,"303B Pascack Rd, Washington Township, NJ 07676"
964. McDonald's,,3.0,$,https://www.tripadvisor.com/Restaurant_Review-g46349-d5032369-Reviews-McDonald_s-Cedar_Knolls_Morris_County_New_Jersey.html,"35 Morris County Mall Ste 11, Cedar Knolls, NJ 07927"
965. Mimi's Delicatessen,$,4.5,Deli,https://www.tripadvisor.com/Restaurant_Review-g46588-d5077681-Reviews-Mimi_s_Delicatessen-Madison_Morris_County_New_Jersey.html,"114 Park Ave, Madison, NJ 07940-1528"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
966. Gelati by Mike in Randolph,,2.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d19664803-Reviews-Gelati_by_Mike_in_Randolph-Randolph_Morris_County_New_Jersey.html,"486 New Jersey 10, Randolph, NJ 7869"
967. McDonald's,,2.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46335-d9791284-Reviews-McDonald_s-Butler_Morris_County_New_Jersey.html,"1479 State Rt 23, Butler, NJ 07405"
968. Kit Hong Restaurant,$$ - $$$,3.0,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46543-d6557550-Reviews-Kit_Hong_Restaurant-Kinnelon_Morris_County_New_Jersey.html,"25 Kinnelon Rd, Kinnelon, NJ 07405-2337"
969. La Famiglia,,3.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46392-d4888808-Reviews-La_Famiglia-Denville_Morris_County_New_Jersey.html,"29 Broadway, Denville, NJ 07834-2703"
970. Hickory Tree Pizza,$,3.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46352-d4930367-Reviews-Hickory_Tree_Pizza-Chatham_Morris_County_New_Jersey.html,"641 Shunpike Rd, Chatham, NJ 07928-1567"
971. Pop's Diner,,2.5,,https://www.tripadvisor.com/Restaurant_Review-g46588-d12034640-Reviews-Pop_s_Diner-Madison_Morris_County_New_Jersey.html,"6 Elmer St, Madison, NJ 07940-1926"
972. McDonald's,,3.0,$,https://www.tripadvisor.com/Restaurant_Review-g46650-d8432005-Reviews-McDonald_s-Mount_Olive_Morris_County_New_Jersey.html,"30 International Dr South, Mount Olive, NJ 07828"
973. Smashburger,$,3.0,"American, Fast Food",https://www.tripadvisor.com/Restaurant_Review-g46401-d5098486-Reviews-Smashburger-East_Hanover_Morris_County_New_Jersey.html,"368 State Route 10, East Hanover, NJ 07936"
974. Pizza Express,,2.5,,https://www.tripadvisor.com/Restaurant_Review-g46663-d12995827-Reviews-Pizza_Express-Netcong_Morris_County_New_Jersey.html,"70 Main St, Netcong, NJ 07857-1128"
975. Pizza Hut,,2.0,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46783-d5084474-Reviews-Pizza_Hut-Rockaway_Morris_County_New_Jersey.html,"152 US Highway 46, Rockaway, NJ 07866-4020"
976. 7-Eleven,,1.0,,https://www.tripadvisor.com/Restaurant_Review-g46438-d13844625-Reviews-7_Eleven-Flanders_Morris_County_New_Jersey.html,"294 Rt 206, Flanders, NJ 07836-9577"
977. Subway,,2.0,American,https://www.tripadvisor.com/Restaurant_Review-g46764-d4632257-Reviews-Subway-Randolph_Morris_County_New_Jersey.html,"1171 Sussex Tpke Ste 2, Randolph, NJ 07869"
978. 7-Eleven,,1.0,,https://www.tripadvisor.com/Restaurant_Review-g46335-d13844567-Reviews-7_Eleven-Butler_Morris_County_New_Jersey.html,"1284 Route 23, Butler, NJ 07405-1731"
979. Broadway Fresh Grill,,1.0,American,https://www.tripadvisor.com/Restaurant_Review-g46645-d17555601-Reviews-Broadway_Fresh_Grill-Mount_Arlington_Morris_County_New_Jersey.html,"180 Howard Blvd suite 10, Mount Arlington, NJ 07856-2318"
980. Folklore Artisanal Tacos,,1.0,,https://www.tripadvisor.com/Restaurant_Review-g46352-d19641821-Reviews-Folklore_Artisanal_Tacos-Chatham_Morris_County_New_Jersey.html,"641 Shunpike Rd, Chatham, NJ 07928-1567"
981. Dunkin',,1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46332-d17832006-Reviews-Dunkin-Budd_Lake_Morris_County_New_Jersey.html,"100 US Highway 46 W Village Green Shopping Center, Budd Lake, NJ 07828"
982. Arby's,,1.5,American,https://www.tripadvisor.com/Restaurant_Review-g46783-d4917666-Reviews-Arby_s-Rockaway_Morris_County_New_Jersey.html,"199 US Highway 46, Rockaway, NJ 07866-3830"
983. Sun Far Restaurant,,1.0,,https://www.tripadvisor.com/Restaurant_Review-g46748-d9997399-Reviews-Sun_Far_Restaurant-Pompton_Plains_Morris_County_New_Jersey.html,"574 Newark Pompton Tpke, Pompton Plains, NJ 07444-1746"
984. Wendy's,,2.5,$,https://www.tripadvisor.com/Restaurant_Review-g46783-d4728118-Reviews-Wendy_s-Rockaway_Morris_County_New_Jersey.html,"301 Mount Hope Ave Ste 2103, Rockaway, NJ 07866"
985. Subway,$$$$,3.0,American,https://www.tripadvisor.com/Restaurant_Review-g46783-d5027019-Reviews-Subway-Rockaway_Morris_County_New_Jersey.html,"170 US Highway 46 Ste B, Rockaway, NJ 07866"
986. Pizza Hut,,2.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46733-d4832708-Reviews-Pizza_Hut-Pine_Brook_Montville_Morris_County_New_Jersey.html,"36 US Highway 46, Pine Brook, Montville, NJ 07058"
987. Brownstones Coffee,,1.5,American,https://www.tripadvisor.com/Restaurant_Review-g46401-d17652492-Reviews-Brownstones_Coffee-East_Hanover_Morris_County_New_Jersey.html,"346 US Route 10 East, East Hanover, NJ 07936"
988. Bareburger,,2.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d19754814-Reviews-Bareburger-Morristown_Morris_County_New_Jersey.html,"11 South St, Morristown, NJ 07960-9517"
989. Cluck U Chicken,,2.5,American,https://www.tripadvisor.com/Restaurant_Review-g46764-d1717741-Reviews-Cluck_U_Chicken-Randolph_Morris_County_New_Jersey.html,"146 Center Grove Rd A & P Shopping Center, Randolph, NJ 07869-1357"
990. Ferraro's Italian Food Specialties,$$ - $$$,-1.0,"Italian, Northern-Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d21498560-Reviews-Ferraro_s_Italian_Food_Specialties-Parsippany_Morris_County_New_Jersey.html,"166 Halsey Road Parsippany New Jersey 07054, Parsippany, NJ 07054-5202"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
991. Jungle Juice,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d4713364-Reviews-Jungle_Juice-Morristown_Morris_County_New_Jersey.html,"151 Morris St, Morristown, NJ 07960-4107"
992. Eagle Mini Diner Authentic Jamaican and American Cuisine,$$ - $$$,-1.0,"American, Caribbean",https://www.tripadvisor.com/Restaurant_Review-g46663-d17585614-Reviews-Eagle_Mini_Diner_Authentic_Jamaican_and_American_Cuisine-Netcong_Morris_County_Ne.html,"134 Ledgewood Ave, Netcong, NJ 07857"
993. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46650-d18721083-Reviews-Dunkin-Mount_Olive_Morris_County_New_Jersey.html,"114 State Hwy Route 206 In Exxon Gas Station, Mount Olive, NJ 07836-9265"
994. Pat's Tavern,,-1.0,Pub,https://www.tripadvisor.com/Restaurant_Review-g46645-d5509993-Reviews-Pat_s_Tavern-Mount_Arlington_Morris_County_New_Jersey.html,"390 Howard Blvd, Mount Arlington, NJ 07856-1131"
995. Pizza Express,$$ - $$$,-1.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46645-d12228255-Reviews-Pizza_Express-Mount_Arlington_Morris_County_New_Jersey.html,"312 Howard Blvd, Mount Arlington, NJ 07856-1220"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
996. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46645-d17832010-Reviews-Dunkin-Mount_Arlington_Morris_County_New_Jersey.html,"180 Howard Blvd Unit# 1, Mount Arlington, NJ 07856"
997. SubStation,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46645-d4561781-Reviews-SubStation-Mount_Arlington_Morris_County_New_Jersey.html,"180 Howard Blvd Ste 12, Mount Arlington, NJ 07856-2318"
998. Powder Mart,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46644-d19667809-Reviews-Powder_Mart-Morris_Plains_Morris_County_New_Jersey.html,"40 Gibraltar Dr, Morris Plains, NJ 07950-1273"
999. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46644-d17832021-Reviews-Dunkin-Morris_Plains_Morris_County_New_Jersey.html,"246 Littleton Rd, Morris Plains, NJ 07950"
1000. Maria's Brickoven & Restaurant,$$ - $$$,-1.0,"Fast Food, Mediterranean",https://www.tripadvisor.com/Restaurant_Review-g46644-d12178031-Reviews-Maria_s_Brickoven_Restaurant-Morris_Plains_Morris_County_New_Jersey.html,"196 Speedwell Ave Ste. B, Morris Plains, NJ 07950-2317"
1001. Giabella's Salumeria and Cucina,,-1.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46644-d3314395-Reviews-Giabella_s_Salumeria_and_Cucina-Morris_Plains_Morris_County_New_Jersey.html,"961 Tabor Rd, Morris Plains, NJ 07950-2735"
1002. Fratello's,,-1.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46644-d10769048-Reviews-Fratello_s-Morris_Plains_Morris_County_New_Jersey.html,"981 Tabor Rd, Morris Plains, NJ 07950-2700"
1003. China City,,-1.0,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46764-d12798292-Reviews-China_City-Randolph_Morris_County_New_Jersey.html,"148 Center Grove Rd, Randolph, NJ 07869-1325"
1004. Quiznos,,-1.0,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g46764-d4622791-Reviews-Quiznos-Randolph_Morris_County_New_Jersey.html,"214 Center Grove Rd, Randolph, NJ 07869-2007"
1005. Kabab Paradise,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d21106753-Reviews-Kabab_Paradise-Randolph_Morris_County_New_Jersey.html,"124 Route 10 West, Randolph, NJ 07869-2415"
1006. Little Caesars,,-1.0,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46764-d4623090-Reviews-Little_Caesars-Randolph_Morris_County_New_Jersey.html,"140 State Route 10, Randolph, NJ 07869-1542"
1007. 7-Eleven,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d13846417-Reviews-7_Eleven-Randolph_Morris_County_New_Jersey.html,"155 S Salem St, Randolph, NJ 07869-1617"
1008. Gelati Randolph,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d19664805-Reviews-Gelati_Randolph-Randolph_Morris_County_New_Jersey.html,"486 New Jersey 10, Randolph, NJ 7869"
1009. Hunanwok at Randolph,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d19664802-Reviews-Hunanwok_at_Randolph-Randolph_Morris_County_New_Jersey.html,"1176 Sussex Turnpike, Randolph, NJ 07869-3766"
1010. McDonald's,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d15254150-Reviews-McDonald_s-Randolph_Morris_County_New_Jersey.html,"130 Rt 10, Randolph, NJ 07801"
1011. Krauszers,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46764-d19664809-Reviews-Krauszers-Randolph_Morris_County_New_Jersey.html,"168 S Salem St, Randolph, NJ 07869-1610"
1012. Qdoba Mexican Grill,,-1.0,Mexican,https://www.tripadvisor.com/Restaurant_Review-g46639-d6581000-Reviews-Qdoba_Mexican_Grill-Montville_Morris_County_New_Jersey.html,"2 Keller Ct, Montville, NJ 07045-8909"
1013. Pasquale’s Italian Deli & Catering,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46639-d21006959-Reviews-Pasquale_s_Italian_Deli_Catering-Montville_Morris_County_New_Jersey.html,"634 Main Rd, Montville, NJ 07082-1245"
1014. No. 1 Wok's,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46733-d15170700-Reviews-No_1_Wok_s-Pine_Brook_Montville_Morris_County_New_Jersey.html,"6 Us-46 W, Pine Brook, Montville, NJ 07058-9605"
1015. 7-Eleven,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46733-d13841014-Reviews-7_Eleven-Pine_Brook_Montville_Morris_County_New_Jersey.html,"269 New Changebridge Rd, Pine Brook, Montville, NJ 7058"
1016. Mike's Fusion,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46733-d8000628-Reviews-Mike_s_Fusion-Pine_Brook_Montville_Morris_County_New_Jersey.html,"101 US Highway 46, Pine Brook, Montville, NJ 07058-9379"
1017. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46733-d17831862-Reviews-Dunkin-Pine_Brook_Montville_Morris_County_New_Jersey.html,"263 Changebridge Rd Unit # 6, Pine Brook, Montville, NJ 07058"
1018. Paesano's,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46733-d4558449-Reviews-Paesano_s-Pine_Brook_Montville_Morris_County_New_Jersey.html,"1 Hook Mountain Rd, Pine Brook, Montville, NJ 07058-9727"
1019. Mangia Casa Cucina,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46733-d15169663-Reviews-Mangia_Casa_Cucina-Pine_Brook_Montville_Morris_County_New_Jersey.html,"28 Route 46, Pine Brook, Montville, NJ 07058-9685"
1020. Crave City,,-1.0,American,https://www.tripadvisor.com/Restaurant_Review-g46733-d18313427-Reviews-Crave_City-Pine_Brook_Montville_Morris_County_New_Jersey.html,"6 Us-46 Next To Montville Dinner In The Pine Brook Plaza, Pine Brook, Montville, NJ 07058-9605"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
1021. Campus Cafe,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46441-d6521956-Reviews-Campus_Cafe-Florham_Park_Morris_County_New_Jersey.html,"100 Campus Dr, Florham Park, NJ 07932-1020"
1022. Subway,,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46438-d20264523-Reviews-Subway-Flanders_Morris_County_New_Jersey.html,"40 International Dr S Wal-Mart #3291, Flanders, NJ 07836-4106"
1023. Flander's Bagels,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46438-d21257014-Reviews-Flander_s_Bagels-Flanders_Morris_County_New_Jersey.html,"293 US Highway 206, Flanders, NJ 07836-9548"
1024. The Burger Bar,$$$$,-1.0,American,https://www.tripadvisor.com/Restaurant_Review-g16864521-d16858036-Reviews-The_Burger_Bar-Hanover_Morris_County_New_Jersey.html,"34 Sylvan Way, Hanover, NJ 07054-3801"
1025. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46629-d17832004-Reviews-Dunkin-Mine_Hill_Morris_County_New_Jersey.html,"274 Rte 46, Mine Hill, NJ 07803"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
1026. Gusto 46,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46629-d21044501-Reviews-Gusto_46-Mine_Hill_Morris_County_New_Jersey.html,"271 US Highway 46 Ferromonte Plaza, Mine Hill, NJ 07803-3029"
1027. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46355-d17832020-Reviews-Dunkin-Chester_Morris_County_New_Jersey.html,"112 US Highway 206 S, Chester, NJ 07930"
1028. Dean's Natural Food Market,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46355-d21106121-Reviews-Dean_s_Natural_Food_Market-Chester_Morris_County_New_Jersey.html,"270 Route 206 S., Chester, NJ 07930-2491"
1029. H K Styles,$$ - $$$,-1.0,American,https://www.tripadvisor.com/Restaurant_Review-g46727-d11857322-Reviews-H_K_Styles-Pequannock_Morris_County_New_Jersey.html,"141 Newark Pompton Tpke, Pequannock, NJ 07440-1322"
1030. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46847-d17832018-Reviews-Dunkin-Stirling_Morris_County_New_Jersey.html,"1001 Valley Rd, Stirling, NJ 07980"
1031. Green Tree Natural Foods Llc,$$ - $$$,-1.0,American,https://www.tripadvisor.com/Restaurant_Review-g46847-d12430493-Reviews-Green_Tree_Natural_Foods_Llc-Stirling_Morris_County_New_Jersey.html,"1127 Valley Rd Building #3, Stirling, NJ 07980-1544"
1032. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46401-d18721100-Reviews-Dunkin-East_Hanover_Morris_County_New_Jersey.html,"456 Ridgedale Ave, East Hanover, NJ 07936-1435"
1033. Vita Cucina,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46401-d21123709-Reviews-Vita_Cucina-East_Hanover_Morris_County_New_Jersey.html,"1 Health Plaza Building 337, East Hanover, NJ 07936-1016"
1034. The Brothers Italian-American Cuisine,,-1.0,"Italian, American",https://www.tripadvisor.com/Restaurant_Review-g46401-d12957833-Reviews-The_Brothers_Italian_American_Cuisine-East_Hanover_Morris_County_New_Jersey.html,"7 Ronald Dr, East Hanover, NJ 07936-1420"
1035. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46401-d18721096-Reviews-Dunkin-East_Hanover_Morris_County_New_Jersey.html,"85 Eagle Rock Ave, East Hanover, NJ 07936-3170"
1036. Dunkin',,-1.0,Menu,https://www.tripadvisor.com/Restaurant_Review-g46401-d18721107-Reviews-Dunkin-East_Hanover_Morris_County_New_Jersey.html,"36 State Route 10 West Bound Across Novartis, East Hanover, NJ 07936-1000"
1037. Asian Bistro,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46401-d21060073-Reviews-Asian_Bistro-East_Hanover_Morris_County_New_Jersey.html,"1 Health Plaza, East Hanover, NJ 07936-1016"
1038. Twin Flame Cafe,,-1.0,,https://www.tripadvisor.com/Restaurant_Review-g46401-d19274632-Reviews-Twin_Flame_Cafe-East_Hanover_Morris_County_New_Jersey.html,"50 Nj-10, East Hanover, NJ 07936"
